cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,choice_pain.stopped,Choice.stopped,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,1,1,6,,,,,,,,3.2,340.4518357,343.6517198,343.6515611,0.3048499,344.0961953,344.0961953,m,1.0077112,348.8442916,348.8442916,20,3.677,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,2,2,1,,,,,,,,3,348.8442916,351.8470781,351.8470362,0.3050232,352.2914268,352.2914268,n,0.6288019,354.6957605,354.6957605,1,1.705,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,3,3,7,,,,,,,,3,354.6957605,357.6953126,357.6951601,0.3047765,358.1391673,358.1391673,m,0.850359,361.6801807,361.6801807,21,2.626,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,4,4,0,,,,,,,,4.8,361.6801807,366.4808295,366.4806966,0.2992855,366.9217124,366.9217124,n,0.7275387,370.5214659,370.5214659,0,2.804,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,5,5,3,,,,,,,,4.2,370.5214659,374.7252311,374.7249882,0.3050198,375.1692041,375.1692041,n,0.9838988,378.3209692,378.3209692,0,2.108,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,6,6,10,,,,,,,,4.2,378.3209692,382.5244523,382.5242657,0.3050446,382.9689832,382.9689832,m,0.8466029,386.0585578,386.0585578,20,2.192,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,7,7,5,,,,,,,,4.4,386.0585578,390.4628978,390.4628481,0.3053988,390.9092841,390.9092841,m,0.8683064,393.6186931,393.6186931,28,1.775,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,8,8,9,,,,,,,,3.7,393.6186931,397.3183222,397.3182668,0.3051993,397.7668934,397.7668934,m,0.8062854,400.7811332,400.7811332,23,2.143,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,9,9,11,,,,,,,,4.9,400.7811332,405.6871851,405.6868188,0.304928,406.1312787,406.1312787,n,0.8280811,409.3812241,409.3812241,0,2.358,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,10,10,8,,,,,,,,3.8,409.3812241,413.1810631,413.1810564,0.3016025,413.6257083,413.6257083,m,0.8697432,418.3004063,418.3004063,23,3.747,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,11,11,2,,,,,,,,3.6,418.3004063,421.9042791,421.9041228,0.3050421,422.3492742,422.3492742,n,0.6653258,425.4939,425.4939,0,2.422,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,0,12,3,,,,,,,,4.9,425.4939,430.3983527,430.398087,0.305205,430.8431027,430.8431027,n,0.8810513,435.2116968,435.2116968,1,3.427,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,1,13,9,,,,,,,,4,435.2116968,439.2120725,439.2118178,0.3013176,439.6568003,439.6568003,m,0.9355187,442.7576163,442.7576163,29,2.102,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,2,14,2,,,,,,,,3.1,442.7576163,445.8586475,445.8583658,0.3050835,446.3067991,446.3067991,n,0.9570066,450.8444848,450.8444848,0,3.518,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,3,15,10,,,,,,,,3.2,450.8444848,454.0475318,454.0473071,0.3047835,454.4916862,454.4916862,m,0.7305038,459.060841,459.060841,29,3.781,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,4,16,5,,,,,,,,4.1,459.060841,463.1662073,463.1660884,0.3052994,463.6109075,463.6109075,m,0.989102,468.2525906,468.2525906,29,3.602,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,5,17,4,,,,,,,,3.4,468.2525906,471.6534024,471.6533072,0.3005831,472.0977994,472.0977994,n,0.8326092,474.8539506,474.8539506,0,1.872,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,6,18,7,,,,,,,,4.9,474.8539506,479.7589642,479.7586207,0.3052107,480.2030228,480.2030228,m,1.3326454,483.8378023,483.8378023,22,2.244,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,7,19,6,,,,,,,,3,483.8378023,486.8430561,486.8427662,0.3000486,487.287474,487.287474,m,0.9598623,490.7434721,490.7434721,22,2.434,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,8,20,1,,,,,,,,4.3,490.7434721,495.0451251,495.0449566,0.3050567,495.4893032,495.4893032,n,0.7164294,497.521186,497.521186,0,1.261,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,9,21,0,,,,,,,,3,497.521186,500.5254969,500.525024,0.3046471,500.9690425,500.9690425,n,0.7318372,504.4598529,504.4598529,0,2.697,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,10,22,8,,,,,,,,5,504.4598529,509.4638785,509.4638705,0.3002391,509.9081849,509.9081849,m,1.0308366,512.8846948,512.8846948,15,1.886,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,11,23,11,,,,,,,,4.6,512.8846948,517.4854429,517.4852983,0.3050717,517.9300383,517.9300383,n,0.7394704,520.6198877,520.6198877,0,1.894,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,3,3,3,0,0,0,1,,,,,,,,4.9,520.6198877,525.5217478,525.521701,0.3014447,525.9660444,525.9660444,m,0.6779027,529.1569715,529.1569715,25,2.414,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,3,3,3,0,1,1,3,,,,,,,,4.4,529.1569715,533.5568108,533.5567778,0.3048127,534.0010555,534.0010555,m,1.1699798,539.0204371,539.0204371,22,3.789,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,3,3,3,0,2,2,0,,,,,,,,4.8,539.0204371,543.8219899,543.8218338,0.3048529,544.2665037,544.2665037,n,0.623715,546.9151474,546.9151474,0,1.976,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,3,3,3,0,3,3,2,,,,,,,,5,546.9151474,551.9200825,551.9199165,0.3058326,552.3700416,552.3700416,n,0.7154263,555.085699,555.085699,0,1.935,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,3,3,3,1,0,4,3,,,,,,,,4.7,555.085699,559.7891635,559.7890595,0.3051987,560.2333354,560.2333354,m,0.9755759,562.7402237,562.7402237,21,1.476,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,3,3,3,1,1,5,1,,,,,,,,4.7,562.7402237,567.4430076,567.4427098,0.3049032,567.8872869,567.8872869,m,0.7121666,570.8295389,570.8295389,26,2.178,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,3,3,3,1,2,6,0,,,,,,,,3.4,570.8295389,574.2353431,574.2351223,0.3053292,574.6814918,574.6814918,n,0.6475478,577.5431467,577.5431467,0,2.157,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,3,3,3,1,3,7,2,,,,,,,,3.4,577.5431467,580.9445783,580.9443716,0.3001436,581.389486,581.389486,n,0.8318043,585.0874113,585.0874113,0,2.817,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,3,3,3,2,0,8,2,,,,,,,,3.5,585.0874113,588.5912642,588.5910649,0.2991477,589.0337819,589.0337819,n,0.9238278,592.9992089,592.9992089,0,2.99,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,3,3,3,2,1,9,3,,,,,,,,4.4,592.9992089,597.4053067,597.4051202,0.2996766,597.8496484,597.8496484,m,0.9632843,600.9755695,600.9755695,32,2.107,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,3,3,3,2,2,10,0,,,,,,,,3.6,600.9755695,604.5793942,604.5791769,0.3055395,605.0262855,605.0262855,n,0.8368053,609.7365421,609.7365421,4,3.823,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,3,3,3,2,3,11,1,,,,,,,,4.9,609.7365421,614.6360777,614.6359328,0.3049957,615.0803598,615.0803598,m,0.883771,617.3127634,617.3127634,40,1.282,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,0,0,0,4,,,,,,,,4.8,617.3127634,622.1163583,622.1161051,0.3048733,622.5607447,622.5607447,m,1.2528557,625.4657231,625.4657231,30,1.595,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,0,1,1,5,,,,,,,,4.5,625.4657231,629.9712705,629.9710458,0.3049962,630.4155117,630.4155117,n,0.7702236,634.0497964,634.0497964,2,2.81,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,0,2,2,2,,,,,,,,3.5,634.0497964,637.550053,637.5491407,0.304924,637.9959548,637.9959548,m,0.787507,640.7300829,640.7300829,32,1.892,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,0,3,3,0,,,,,,,,4.3,640.7300829,645.0364342,645.0360399,0.3053536,645.4844046,645.4844046,m,1.0671247,648.8669327,648.8669327,35,2.254,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,0,4,4,6,,,,,,,,3.2,648.8669327,652.071448,652.071245,0.30477,652.5157436,652.5157436,n,0.9291025,656.1712408,656.1712408,0,2.67,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,0,5,5,8,,,,,,,,3.2,656.1712408,659.3709877,659.3706664,0.3051949,659.8186403,659.8186403,n,0.9006824,662.5010006,662.5010006,2,1.72,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,0,6,6,9,,,,,,,,3,662.5010006,665.5035663,665.5032952,0.3052222,665.9523462,665.9523462,n,0.9257174,668.8797498,668.8797498,2,1.942,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,0,7,7,1,,,,,,,,4.5,668.8797498,673.3798327,673.3794941,0.304853,673.8237243,673.8237243,m,0.7846479,676.3129336,676.3129336,29,1.642,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,0,8,8,3,,,,,,,,4.1,676.3129336,680.4149141,680.4147005,0.3050938,680.8591196,680.8591196,m,1.0512718,684.9773305,684.9773305,39,3.003,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,0,9,9,7,,,,,,,,4.7,684.9773305,689.680262,689.6798155,0.3009664,690.1248268,690.1248268,n,0.6897274,698.5310776,698.5310776,3,7.651,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,0,10,10,11,,,,,,,,4.3,698.5310776,702.834714,702.8345596,0.3000503,703.2792119,703.2792119,m,1.2989743,708.5864794,708.5864794,20,3.949,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,0,11,11,10,,,,,,,,3,708.5864794,711.5924039,711.5922382,0.3049836,712.0369378,712.0369378,n,0.7964211,714.6597311,714.6597311,0,1.774,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,1,0,12,5,,,,,,,,4.1,714.6597311,718.7604379,718.7604232,0.3050824,719.2090902,719.2090902,n,0.7853048,721.4372548,721.4372548,1,1.386,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,1,1,13,0,,,,,,,,3.7,721.4372548,725.1427604,725.1427195,0.300337,725.5871291,725.5871291,m,0.8306373,727.8949066,727.8949066,23,1.428,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,1,2,14,7,,,,,,,,4.4,727.8949066,732.2968766,732.2965566,0.3052301,732.7444871,732.7444871,n,0.8159535,735.8073941,735.8073941,0,2.197,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,1,3,15,11,,,,,,,,4.4,735.8073941,740.2075145,740.2073195,0.3050191,740.6554747,740.6554747,m,0.9225136,742.873015,742.873015,28,1.238,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,1,4,16,1,,,,,,,,4.6,742.873015,747.4722863,747.472106,0.3007326,747.9162259,747.9162259,m,0.7899793,751.600777,751.600777,21,2.838,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,1,5,17,8,,,,,,,,4.6,751.600777,756.2021222,756.2019353,0.3049409,756.6463037,756.6463037,n,0.727465,761.8323854,761.8323854,0,4.408,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,1,6,18,10,,,,,,,,3.8,761.8323854,765.6341866,765.6357201,0.3032536,766.0823295,766.0823295,n,0.677407,769.3448556,769.3448556,0,2.525,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,1,7,19,2,,,,,,,,3.2,769.3448556,772.5443648,772.5442391,0.3048409,772.9885567,772.9885567,m,0.7513982,776.4585266,776.4585266,29,2.663,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,1,8,20,9,,,,,,,,4.4,776.4585266,780.8578622,780.8577807,0.3046998,781.3019802,781.3019802,n,1.0056921,783.7958184,783.7958184,1,1.435,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,1,9,21,3,,,,,,,,3.5,783.7958184,787.2963772,787.2961092,0.304967,787.7401948,787.7401948,m,0.7841476,789.5017197,789.5017197,40,0.914,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,1,10,22,6,,,,,,,,4.6,789.5017197,794.1024662,794.102314,0.304909,794.5466055,794.5466055,n,0.8472093,797.6071752,797.6071752,1,2.158,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,1,11,23,4,,,,,,,,4.5,797.6071752,802.1106662,802.110481,0.3045288,802.5545609,802.5545609,m,0.7981922,806.8131565,806.8131565,28,3.401,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,2,0,24,0,,,,,,,,3.2,806.8131565,810.0140757,810.0138793,0.305369,810.4584495,810.4584495,m,1.4602966,814.4706153,814.4706153,30,2.483,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,2,1,25,8,,,,,,,,4.3,814.4706153,818.7725374,818.7723189,0.3004179,819.2164241,819.2164241,n,0.7585577,821.9191508,821.9191508,1,1.878,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,2,2,26,1,,,,,,,,5,821.9191508,826.9192279,826.9190187,0.3048634,827.3634389,827.3634389,m,0.775613,831.1097008,831.1097008,29,2.921,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,4,4,4,2,3,27,9,,,,,,,,3.1,831.1097008,834.2118901,834.2117121,0.3048366,834.6558153,834.6558153,n,0.7456607,837.2804373,837.2804373,0,1.817,,,,,sub-022,30,60,700,bloc_loopcontinue.csv,2023-06-12_17h35.01.382,PainUncertainty,2022.2.5,143.8586043
