cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,choice_pain.stopped,Choice.stopped,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,1,1,10,,,,,,,,3.2,1326.5537,1329.755888,1329.755948,0.3052397,1330.200305,1330.200305,m,0.7165526,1332.885604,1332.885604,65,1.902,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,2,2,6,,,,,,,,3,1332.885604,1335.888596,1335.888578,0.3054446,1336.336641,1336.336641,m,0.6248963,1339.251473,1339.251473,60,2.207,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,3,3,11,,,,,,,,4.3,1339.251473,1343.55649,1343.556434,0.3049587,1344.000384,1344.000384,n,2.1316301,1347.755409,1347.755409,13,1.544,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,4,4,8,,,,,,,,4.1,1347.755409,1351.855795,1351.856207,0.3046125,1352.29992,1352.29992,m,0.6403897,1354.472152,1354.472152,62,1.464,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,5,5,7,,,,,,,,3.9,1354.472152,1358.377397,1358.377519,0.3060157,1358.825048,1358.825048,m,0.6280252,1360.851444,1360.851444,68,1.33,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,6,6,1,,,,,,,,4.9,1360.851444,1365.754199,1365.753646,0.3048914,1366.201913,1366.201913,m,0.9931109,1368.718049,1368.718049,35,1.47,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,7,7,3,,,,,,,,4.2,1368.718049,1372.920677,1372.92075,0.3050824,1373.365099,1373.365099,n,1.1693447,1376.921106,1376.921106,4,2.318,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,8,8,9,,,,,,,,4.9,1376.921106,1381.824604,1381.824556,0.3049964,1382.268736,1382.268736,m,0.7417687,1384.740586,1384.740586,63,1.663,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,9,9,4,,,,,,,,4.3,1384.740586,1389.04111,1389.041006,0.3051219,1389.488697,1389.488697,n,0.7210714,1391.555379,1391.555379,1,1.261,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,forte,stimuli/330Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,10,10,5,,,,,,,,4.9,1391.555379,1396.458464,1396.4583,0.3047547,1396.902443,1396.902443,m,0.7293621,1399.421516,1399.421516,62,1.712,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,11,11,0,,,,,,,,4.9,1399.421516,1404.327372,1404.327287,0.3049955,1404.775236,1404.775236,m,0.7858905,1407.768919,1407.768919,63,2.144,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,0,12,2,,,,,,,,4.3,1407.768919,1412.071625,1412.07142,0.2990192,1412.511297,1412.511297,n,0.7450816,1414.530583,1414.530583,0,1.22,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,1,13,11,,,,,,,,5,1414.530583,1419.530702,1419.530818,0.2990378,1419.972899,1419.972899,n,0.7476405,1422.000509,1422.000509,3,1.199,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,2,14,7,,,,,,,,4.4,1422.000509,1426.406257,1426.406243,0.3051328,1426.850771,1426.850771,None,,1430.48838,1430.48838,63,1.134,1429.322296,1429.322296,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,3,15,6,,,,,,,,3.9,1430.48838,1434.39324,1434.393239,0.3052069,1434.837409,1434.837409,m,0.6589009,1436.757594,1436.757594,65,1.206,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,forte,stimuli/330Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,4,16,5,,,,,,,,3.3,1436.757594,1440.060827,1440.060665,0.2991017,1440.503216,1440.503216,m,0.7740844,1442.721383,1442.721383,64,1.37,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,5,17,0,,,,,,,,4,1442.721383,1446.721152,1446.72131,0.3048253,1447.165361,1447.165361,m,0.7076887,1449.564488,1449.564488,68,1.636,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,6,18,3,,,,,,,,3.7,1449.564488,1453.263573,1453.263592,0.3014814,1453.70822,1453.70822,n,0.7690993,1456.234047,1456.234047,24,1.678,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,7,19,10,,,,,,,,3.4,1456.234047,1459.639455,1459.639416,0.3050074,1460.085911,1460.085911,m,0.5801393,1462.869649,1462.869649,69,2.13,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,8,20,4,,,,,,,,4.1,1462.869649,1466.97384,1466.973859,0.3048464,1467.417843,1467.417843,n,0.7008202,1469.632184,1469.632184,30,1.447,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,9,21,8,,,,,,,,3.2,1469.632184,1472.835436,1472.835555,0.3049122,1473.279538,1473.279538,m,0.9140681,1475.934126,1475.934126,66,1.664,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,10,22,1,,,,,,,,4.7,1475.934126,1480.635008,1480.634988,0.3048969,1481.079015,1481.079015,n,0.7245067,1483.7038,1483.7038,2,1.83,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,11,23,9,,,,,,,,4.5,1483.7038,1488.205361,1488.20551,0.3047173,1488.650244,1488.650244,m,0.6879808,1492.328327,1492.328327,60,0.958,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
,,,,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1492.328327,1512.319065,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,0,0,0,0,,,,,,,,5,1513.271315,1518.27141,1518.271458,0.3051354,1518.715688,1518.715688,n,0.7290506,1520.88061,1520.88061,2,1.378,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,0,1,1,2,,,,,,,,4.2,1520.88061,1525.085105,1525.084912,0.2999867,1525.530505,1525.530505,n,0.5980202,1527.72507,1527.72507,4,1.526,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,forte,stimuli/330Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,0,2,2,1,,,,,,,,3.2,1527.72507,1530.925556,1530.925528,0.3050293,1531.369719,1531.369719,m,0.6971829,1533.560319,1533.560319,65,1.443,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,0,3,3,3,,,,,,,,4.9,1533.560319,1538.46135,1538.461214,0.3049448,1538.909376,1538.909376,m,0.5966351,1540.75598,1540.75598,64,1.192,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,forte,stimuli/330Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,1,0,4,1,,,,,,,,3.8,1540.75598,1544.559145,1544.559002,0.3051354,1545.003309,1545.003309,n,0.5833265,1546.834244,1546.834244,32,1.184,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,1,1,5,3,,,,,,,,4.6,1546.834244,1551.434949,1551.434919,0.3048966,1551.88631,1551.88631,m,0.7594131,1554.15877,1554.15877,63,1.429,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,1,2,6,0,,,,,,,,4.7,1554.15877,1558.859728,1558.859741,0.3052908,1559.306517,1559.306517,n,0.6096095,1560.807511,1560.807511,10,0.839,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,1,3,7,2,,,,,,,,3.5,1560.807511,1564.311479,1564.311442,0.3049148,1564.755682,1564.755682,n,0.6396703,1567.060059,1567.060059,7,1.609,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,2,0,8,2,,,,,,,,3.3,1567.060059,1570.361095,1570.361089,0.3050319,1570.805207,1570.805207,n,0.8223112,1574.414932,1574.414932,0,2.714,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,2,1,9,3,,,,,,,,4.3,1574.414932,1578.71594,1578.71594,0.3050211,1579.160218,1579.160218,m,0.6808948,1581.290722,1581.290722,62,1.391,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,forte,stimuli/330Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,2,2,10,1,,,,,,,,3.7,1581.290722,1584.994689,1584.994629,0.30485,1585.438584,1585.438584,m,0.9112392,1588.679614,1588.679614,65,2.256,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,2,3,11,0,,,,,,,,3,1588.679614,1591.682734,1591.682758,0.3048391,1592.127036,1592.127036,n,0.871099,1595.106436,1595.106436,24,2.051,,,,,sub-021,55,115,700,bloc_loop.csv,2023-06-07_11h14.01.740,PainUncertainty,2022.2.5,143.4226378
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,4.5,42.7208946,47.2248074,47.22263985,0.2995071,47.6658994,47.6658994,m,0.8380918,49.7830621,49.7830621,70,1.201,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,0,1,1,6,,,,,,,,4.2,49.7830621,53.985782,53.98592935,0.3049164,54.4343309,54.4343309,n,0.6568254,56.177385,56.177385,4,1.018,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,0,2,2,9,,,,,,,,3.2,56.177385,59.382314,59.38239405,0.3049747,59.8269533,59.8269533,n,1.1029105,62.5740128,62.5740128,4,1.582,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,0,3,3,10,,,,,,,,3.6,62.5740128,66.175317,66.17610965,0.3039766,66.6192669,66.6192669,n,0.7196904,69.5150751,69.5150751,0,2.093,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,0,4,4,2,,,,,,,,3.9,69.5150751,73.4188035,73.41897135,0.304781,73.8629895,73.8629895,m,0.7209814,76.4697941,76.4697941,67,1.816,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,0,5,5,7,,,,,,,,4.3,76.4697941,80.774431,80.77447845,0.3051732,81.222841,81.222841,n,0.9839832,84.1451671,84.1451671,5,1.865,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,0,6,6,3,,,,,,,,3,84.1451671,87.1503147,87.15026165,0.304553,87.5940186,87.5940186,m,1.2416961,90.0300449,90.0300449,60,1.116,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,0,7,7,5,,,,,,,,3.2,90.0300449,93.2335744,93.23360925,0.3051195,93.6777539,93.6777539,n,0.6509213,96.1050232,96.1050232,7,1.705,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,0,8,8,11,,,,,,,,3.1,96.1050232,99.2065203,99.20681835,0.3047899,99.6509692,99.6509692,m,0.7365066,102.2461176,102.2461176,62,1.787,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,0,9,9,8,,,,,,,,4.4,102.2461176,106.6453304,106.6451645,0.3049433,107.0895015,107.0895015,n,1.605235,109.9373137,109.9373137,3,1.169,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,0,10,10,0,,,,,,,,4.6,109.9373137,114.5416607,114.5417154,0.3051467,114.9858468,114.9858468,m,1.1535293,117.3572059,117.3572059,60,1.163,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,0,11,11,4,,,,,,,,4.8,117.3572059,122.1607036,122.1607235,0.3049244,122.6048381,122.6048381,m,1.1373856,125.2065875,125.2065875,59,1.393,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,1,0,12,8,,,,,,,,3.1,125.2065875,128.3071723,128.3072435,0.3050864,128.7519946,128.7519946,n,0.8385377,131.2690857,131.2690857,1,1.6,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,1,1,13,2,,,,,,,,4.8,131.2690857,136.0723312,136.0720365,0.3015072,136.5172187,136.5172187,m,0.8410096,138.8625517,138.8625517,58,1.435,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,1,2,14,5,,,,,,,,4.7,138.8625517,143.5659756,143.5659701,0.3052556,144.0107944,144.0107944,n,0.5683388,146.5053971,146.5053971,0,1.872,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,1,3,15,9,,,,,,,,4.4,146.5053971,150.9071062,150.9070584,0.3054392,151.3514251,151.3514251,n,1.4713693,154.756043,154.756043,2,1.88,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,1,4,16,10,,,,,,,,4.4,154.756043,159.1581655,159.1582835,0.3048133,159.6027924,159.6027924,n,1.8777694,163.8563378,163.8563378,11,2.303,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,1,5,17,4,,,,,,,,3.8,163.8563378,167.6591989,167.6593054,0.3052343,168.1055052,168.1055052,m,1.0800098,171.5461096,171.5461096,73,2.296,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,1,6,18,6,,,,,,,,3.8,171.5461096,175.3475131,175.3476806,0.3047617,175.7963011,175.7963011,n,0.7306201,177.8633959,177.8633959,7,1.261,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,1,7,19,1,,,,,,,,4.7,177.8633959,182.5637877,182.5638207,0.3054001,183.0117445,183.0117445,m,0.6261411,185.1385719,185.1385719,65,1.421,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,1,8,20,7,,,,,,,,4.2,185.1385719,189.3428187,189.342952,0.2999567,189.787179,189.787179,n,0.5952618,191.8699419,191.8699419,0,1.413,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,1,9,21,0,,,,,,,,4.2,191.8699419,196.072923,196.0736204,0.2990229,196.5173003,196.5173003,m,0.7325929,198.7131974,198.7131974,61,1.407,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,1,10,22,11,,,,,,,,4.4,198.7131974,203.1149356,203.114938,0.3052422,203.5595218,203.5595218,m,1.9245672,207.6204077,207.6204077,62,2.073,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,1,11,23,3,,,,,,,,3.5,207.6204077,211.1228411,211.1227993,0.3009553,211.5673597,211.5673597,m,0.8494749,214.6588088,214.6588088,60,2.156,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,2,0,24,6,,,,,,,,3.4,214.6588088,218.06141,218.0616805,0.3049488,218.5079131,218.5079131,n,0.6392541,220.3799508,220.3799508,3,1.148,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,2,1,25,4,,,,,,,,4.7,220.3799508,225.0827442,225.0827397,0.3050259,225.5270019,225.5270019,m,0.9784983,228.2985489,228.2985489,60,1.713,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,2,2,26,9,,,,,,,,4.6,228.2985489,232.9030982,232.903159,0.3052361,233.3477444,233.3477444,n,0.5606999,236.386164,236.386164,2,2.4,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,0,0,0,2,3,27,3,,,,,,,,3.4,236.386164,239.785988,239.785903,0.3053501,240.2301521,240.2301521,m,0.6337114,242.3667772,242.3667772,59,1.419,,,,,sub-021,55,115,700,bloc_loopcontinue.csv,2023-06-07_11h43.29.719,PainUncertainty,2022.2.5,143.5210301
