cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.stopped,Choice.stopped,choice_pain.keys,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,choice_pain.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,9,21,11,,,,,,,,3.8,1327.9454717999997,1331.7499189999999,1331.7497839100001,0.3053410000002259,1332.1976797999996,1332.1976797999996,,,m,1335.7636942999998,1335.7636942999998,73,2.812,0.6834127000001899,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,10,22,6,,,,,,,,3.5,1335.7636942999998,1339.2647646999994,1339.2646869099995,0.30503310000040074,1339.7088091999995,1339.7088091999995,,,n,1342.0916816,1342.0916816,23,1.789,0.5286598000002414,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,11,23,10,,,,,,,,4.5,1342.0916816,1346.5921960999995,1346.5925907099995,0.3045078999994075,1347.0360615999998,1347.0360615999998,,,n,1349.7972940999998,1349.7972940999998,25,2.136,0.5598744999997507,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,0,0,0,0,,,,,,,,4.7,1349.7972940999998,1354.5024622,1354.50251601,0.30508929999996326,1354.9466618999995,1354.9466618999995,,,n,1358.6549284000002,1358.6549284000002,23,3.081,0.5459006000000954,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,0,1,1,3,,,,,,,,4.8,1358.6549284000002,1363.4552902999994,1363.4553274099994,0.30480489999990823,1363.8990723999996,1363.8990723999996,,,m,1367.6714106,1367.6714106,71,2.281,1.4183860000002824,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,0,2,2,2,,,,,,,,4.5,1367.6714106,1372.1712225,1372.17121981,0.3055948000001081,1372.6182423999999,1372.6182423999999,,,n,1376.415129,1376.415129,21,2.844,0.8799296999995931,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,0,3,3,1,,,,,,,,3,1376.415129,1379.4151818,1379.4151220099998,0.30538699999942764,1379.8596546999997,1379.8596546999997,,,m,1382.8744130999994,1382.8744130999994,73,2.324,0.6139462000001004,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,1,0,4,2,,,,,,,,3.5,1382.8744130999994,1386.3747833999996,1386.3748097100001,0.30001309999988734,1386.8191151,1386.8191151,,,n,1388.7868123999997,1388.7868123999997,22,1.323,0.5630933000002187,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,1,1,5,1,,,,,,,,3.7,1388.7868123999997,1392.4865181999994,1392.4866701099995,0.3051070000001346,1392.9341951999995,1392.9341951999995,,,m,1397.2283273000003,1397.2283273000003,69,3.629,0.6091034999999465,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,1,2,6,3,,,,,,,,4.5,1397.2283273000003,1401.7302983999998,1401.73038081,0.3050809999995181,1402.1746359999997,1402.1746359999997,1404.6446557999998,1404.6446557999998,None,1408.0520287999998,1408.0520287999998,73,3.363,,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,1,3,7,0,,,,,,,,3.7,1408.0520287999998,1411.7527699000002,1411.75298411,0.3044368000000759,1412.1967894999998,1412.1967894999998,,,n,1415.4045421,1415.4045421,22,2.427,0.6962141999993037,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,0,0,10,,,,,,,,3.4,1415.4045421,1418.8088852,1418.8089154099994,0.30530780000026425,1419.2577572,1419.2577572,,,m,1426.2916907,1426.2916907,70,4.607,2.345973700000286,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,1,1,11,,,,,,,,4.2,1426.2916907,1430.4911972999998,1430.49115141,0.30514020000009623,1430.9387884999996,1430.9387884999996,,,n,1434.5393585000002,1434.5393585000002,20,2.726,0.8046579000001657,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,2,2,9,,,,,,,,4.2,1434.5393585000002,1438.7416899,1438.74159311,0.305260700000872,1439.1857887999995,1439.1857887999995,,,m,1448.6239073999996,1448.6239073999996,72,8.053,1.3208194999997431,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,3,3,8,,,,,,,,4.3,1448.6239073999996,1452.9243036999997,1452.9242065100002,0.30038650000005873,1453.3683602,1453.3683602,,,m,1460.1654865,1460.1654865,74,6.13,0.5843273999998928,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,4,4,1,,,,,,,,3.8,1460.1654865,1463.9667364999996,1463.9669321099996,0.3052992000002632,1464.4150123999998,1464.4150123999998,,,n,1467.5346545000002,1467.5346545000002,25,2.421,0.6397245999996812,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,5,5,0,,,,,,,,3.1,1467.5346545000002,1470.6347248000002,1470.6347937099995,0.30030700000043,1471.0789546999995,1471.0789546999995,,,n,1473.0487458999996,1473.0487458999996,23,1.078,0.8208102999997209,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,6,6,6,,,,,,,,3.3,1473.0487458999996,1476.3501845,1476.3502040099997,0.3050924999997733,1476.7942832999997,1476.7942832999997,,,m,1478.8993437999998,1478.8993437999998,71,1.482,0.5578937999998743,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,7,7,5,,,,,,,,4,1478.8993437999998,1482.9004343999995,1482.8999100099995,0.3071055000000342,1483.3513154000002,1483.3513154000002,,,m,1486.5585798000002,1486.5585798000002,70,2.518,0.6052583000000595,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,8,8,3,,,,,,,,3.3,1486.5585798000002,1489.8586846999997,1489.8586560099998,0.3054925999995248,1490.3031154,1490.3031154,,,n,1492.6318197,1492.6318197,25,1.407,0.8581520000007004,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,9,9,2,,,,,,,,3.5,1492.6318197,1496.1372524999997,1496.1372804099997,0.3053138000004765,1496.5839475000002,1496.5839475000002,,,n,1499.6998322,1499.6998322,24,2.462,0.5723860999996759,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,10,10,7,,,,,,,,4.2,1499.6998322,1503.9020504999999,1503.9020447099997,0.3052151000001686,1504.3509091999995,1504.3509091999995,,,m,1506.2531718,1506.2531718,70,1.254,0.5660844000003635,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,11,11,4,,,,,,,,3.4,1506.2531718,1509.6526419000002,1509.6526904099997,0.30491949999941426,1510.0968135000003,1510.0968135000003,,,n,1512.1049424000003,1512.1049424000003,25,1.392,0.5290203000004112,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,0,12,5,,,,,,,,4.9,1512.1049424000003,1517.0082377999997,1517.0080074100001,0.30491410000013275,1517.4519971,1517.4519971,,,m,1520.2231913999995,1520.2231913999995,74,1.899,0.8151830000006157,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,1,13,10,,,,,,,,3,1520.2231913999995,1523.2244061000001,1523.2255156099995,0.30356140000003506,1523.6680835999996,1523.6680835999996,,,m,1528.0080288999998,1528.0080288999998,71,2.921,1.3425801000003048,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,2,14,11,,,,,,,,5,1528.0080288999998,1533.0097584999994,1533.0097521100001,0.305295400000432,1533.4538830000001,1533.4538830000001,,,n,1535.5695649,1535.5695649,23,1.433,0.6194652000003771,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,3,15,3,,,,,,,,4.6,1535.5695649,1540.1702225,1540.1703254099998,0.3050726000001305,1540.6188700000002,1540.6188700000002,,,n,1543.9314875999999,1543.9314875999999,25,1.712,1.5236024999994697,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,4,16,6,,,,,,,,4.9,1543.9314875999999,1548.831123,1548.8310794099993,0.30510969999977533,1549.2755527999998,1549.2755527999998,,,m,1552.6760352000001,1552.6760352000001,73,1.83,1.507962900000166,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,5,17,9,,,,,,,,4,1552.6760352000001,1556.6793013999995,1556.6794406099993,0.3051973999999973,1557.1266722999999,1557.1266722999999,,,m,1563.0336336,1563.0336336,72,4.825,1.0072940000000017,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,6,18,2,,,,,,,,4.4,1563.0336336,1567.4376501999996,1567.43784801,0.30516290000014124,1567.8859698999995,1567.8859698999995,,,n,1570.0998509,1570.0998509,22,1.566,0.5832069999996747,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,7,19,0,,,,,,,,4.5,1570.0998509,1574.6049439999997,1574.6047615100001,0.3008090000002994,1575.0496813,1575.0496813,,,n,1577.2626507999994,1577.2626507999994,21,1.532,0.5977585000000545,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,8,20,8,,,,,,,,3.3,1577.2626507999994,1580.5639049000001,1580.5638428099996,0.30521669999961887,1581.0079429999996,1581.0079429999996,,,m,1584.3439841,1584.3439841,70,2.587,0.6719235999999,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,9,21,1,,,,,,,,4.7,1584.3439841,1589.0439986000001,1589.04392221,0.3054579999998168,1589.4881454999995,1589.4881454999995,,,n,1592.8629519999995,1592.8629519999995,24,2.782,0.5418877000001885,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,10,22,4,,,,,,,,4.7,1592.8629519999995,1597.5661210999997,1597.56618751,0.30467199999930017,1598.0100616999998,1598.0100616999998,,,n,1601.0320976000003,1601.0320976000003,24,2.302,0.6411440000001676,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,11,23,7,,,,,,,,4.4,1601.0320976000003,1605.4348074999998,1605.4349070100002,0.30476550000003044,1605.8862241999996,1605.8862241999996,,,m,1611.9095117999996,1611.9095117999996,71,3.359,0.6371003000003839,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
,,,,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1611.9095117999996,1630.4307125999994,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,0,0,0,0,,,,,,,,4.3,1631.9200124,1636.2234031999997,1636.22362441,0.30463479999980336,1636.6672517999996,1636.6672517999996,,,n,1640.2799043999994,1640.2799043999994,24,2.934,0.5969565999994302,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,0,1,1,3,,,,,,,,3.8,1640.2799043999994,1644.0851031000002,1644.0851732099995,0.30513780000001134,1644.5294244999995,1644.5294244999995,,,m,1648.4962286,1648.4962286,71,2.274,1.6315511000002516,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,0,2,2,1,,,,,,,,3,1648.4962286,1651.4956162999997,1651.4955920099997,0.3055110999994213,1651.9400103999997,1651.9400103999997,,,m,1655.3850162999997,1655.3850162999997,72,1.425,1.952255199999854,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,0,3,3,2,,,,,,,,3.2,1655.3850162999997,1658.5869031000002,1658.5869012099997,0.30512699999962933,1659.0313674,1659.0313674,,,n,1662.1481710999997,1662.1481710999997,24,2.447,0.6035190000002331,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,1,0,4,0,,,,,,,,5,1662.1481710999997,1667.1504939999995,1667.1505895099995,0.3069550000000163,1667.6023477999997,1667.6023477999997,,,n,1670.9576532,1670.9576532,25,2.587,0.6849879999999757,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,1,1,5,3,,,,,,,,4.7,1670.9576532,1675.6582192999995,1675.6583436099995,0.3050827000006393,1676.1024902,1676.1024902,,,m,1679.0440583999998,1679.0440583999998,71,2.233,0.6375742999998693,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,1,2,6,2,,,,,,,,3.4,1679.0440583999998,1682.4441373999998,1682.4442552099995,0.3008726999996725,1682.8882703,1682.8882703,,,n,1685.6333828999996,1685.6333828999996,25,2.065,0.5950869000007515,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,1,3,7,1,,,,,,,,4.8,1685.6333828999996,1690.4377066999996,1690.4377505099997,0.3053634999996575,1690.8821481999994,1690.8821481999994,,,m,1695.4296196999994,1695.4296196999994,77,3.644,0.8415144999999029,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,2,0,8,1,,,,,,,,3.3,1695.4296196999994,1698.7303633000001,1698.73039061,0.3051798999995299,1699.1748515,1699.1748515,,,m,1702.1932377000003,1702.1932377000003,73,2.281,0.6597530999997616,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,2,1,9,0,,,,,,,,4.5,1702.1932377000003,1706.6966378999996,1706.6966970099998,0.30511659999956464,1707.1412614,1707.1412614,,,n,1710.8733519999996,1710.8733519999996,17,3.025,0.647745300000679,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,2,2,10,2,,,,,,,,4,1710.8733519999996,1714.8785705,1714.8785095099997,0.3054736000003686,1715.3267264999995,1715.3267264999995,,,n,1719.8086483999996,1719.8086483999996,16,3.865,0.5459927000001699,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,2,3,11,3,,,,,,,,4.3,1719.8086483999996,1724.1084165000002,1724.10843661,0.30503070000031585,1724.5529646999994,1724.5529646999994,,,m,1728.3464788,1728.3464788,78,1.948,1.77097380000032,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,0,0,10,,,,,,,,3,1728.3464788,1731.3452938,1731.3455123099998,0.30494699999962904,1731.7894666000002,1731.7894666000002,,,n,1735.3316361999996,1735.3316361999996,23,2.852,0.6218503999998575,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,1,1,1,,,,,,,,3.1,1735.3316361999996,1738.4368951999995,1738.43705921,0.30491259999962494,1738.8831707,1738.8831707,,,m,1741.2469703999996,1741.2469703999996,70,1.477,0.7968918000005942,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,2,2,7,,,,,,,,4.6,1741.2469703999996,1745.8473257999995,1745.8473768099998,0.3051838000001226,1746.2946909000002,1746.2946909000002,,,n,1749.3359025999998,1749.3359025999998,23,2.381,0.5818612000002759,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,3,3,11,,,,,,,,4.1,1749.3359025999998,1753.4381826,1753.4382838099996,0.30705530000068393,1753.8896984000003,1753.8896984000003,,,None,1760.3335158999998,1760.3335158999998,72,3.927,,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,4,4,6,,,,,,,,4.4,1760.3335158999998,1764.7382591999994,1764.7382894099997,0.3051194999998188,1765.1826579999997,1765.1826579999997,,,n,1768.4374841,1768.4374841,24,2.657,0.5407051000001957,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,5,5,9,,,,,,,,3.7,1768.4374841,1772.1417730000003,1772.1418560099996,0.3065844000002471,1772.5936530999998,1772.5936530999998,,,n,1777.4084443000002,1777.4084443000002,22,4.199,0.5299629999999524,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,6,6,0,,,,,,,,4.1,1777.4084443000002,1781.5114377,1781.51155771,0.3047179999994114,1781.9550658999997,1781.9550658999997,,,m,1786.9167246999996,1786.9167246999996,75,2.935,1.9680963000000702,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,7,7,4,,,,,,,,3.2,1786.9167246999996,1790.1163171999997,1790.1161371100002,0.30501749999984895,1790.5603553,1790.5603553,,,m,1797.9790013000002,1797.9790013000002,70,6.702,0.6578374000000622,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,8,8,2,,,,,,,,4,1797.9790013000002,1801.9787568000002,1801.9787698099994,0.30510839999988093,1802.4229264999994,1802.4229264999994,,,m,1806.5492061999994,1806.5492061999994,69,1.997,2.054683600000317,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
