cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.stopped,Choice.stopped,choice_pain.keys,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,choice_pain.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,7,19,10,,,,,,,,4.5,1236.8031799000019,1241.3055078000034,1241.305515880004,0.3053522999980487,1241.7539453000063,1241.7539453000063,,,n,1244.4584552000015,1244.4584552000015,11,1.955,0.6643247999891173,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,8,20,1,,,,,,,,3.1,1244.4584552000015,1247.5635697000107,1247.5635878800008,0.3052562999946531,1248.0086977000028,1248.0086977000028,,,m,1250.1304207000067,1250.1304207000067,78,1.123,0.9324021999927936,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,9,21,11,,,,,,,,4.1,1250.1304207000067,1254.230697600011,1254.230710180002,0.3000705000013113,1254.6749461,1254.6749461,,,m,1257.6881400999991,1257.6881400999991,72,2.436,0.5272782999963965,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,10,22,0,,,,,,,,4.7,1257.6881400999991,1262.3912635000015,1262.3912736800035,0.3051294000033522,1262.8355252000038,1262.8355252000038,,,m,1265.1516999000014,1265.1516999000014,74,1.747,0.49842289999651257,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,11,23,5,,,,,,,,5,1265.1516999000014,1270.1564704000048,1270.1566427800049,0.3049135000037495,1270.6039287000021,1270.6039287000021,,,n,1274.369741100003,1274.369741100003,8,3.198,0.48400060000130907,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,0,0,0,1,,,,,,,,3.7,1274.369741100003,1278.0737413000024,1278.0738016800083,0.3052992000011727,1278.5183441000117,1278.5183441000117,,,m,1280.794715600001,1280.794715600001,61,1.434,0.7677867000020342,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,0,1,1,0,,,,,,,,3.4,1280.794715600001,1284.199400700003,1284.1995556800016,0.3047342999925604,1284.64779860001,1284.64779860001,,,n,1286.0835137000104,1286.0835137000104,12,0.907,0.47012009998434223,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,0,2,2,2,,,,,,,,3.7,1286.0835137000104,1289.7833956000104,1289.7834998800013,0.30479510000441223,1290.229982200006,1290.229982200006,,,n,1292.60306400001,1292.60306400001,10,1.825,0.4815144999884069,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,0,3,3,3,,,,,,,,4.2,1292.60306400001,1296.8054762000102,1296.8057852800034,0.30552110000280663,1297.2529442000086,1297.2529442000086,,,m,1300.0361409000034,1300.0361409000034,74,2.206,0.49231759998656344,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,1,0,4,2,,,,,,,,3,1300.0361409000034,1303.0356519000052,1303.0357251800074,0.3051279000064824,1303.4840799000085,1303.4840799000085,,,n,1311.0933117000095,1311.0933117000095,15,7.047,0.48781429999507964,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,1,1,5,1,,,,,,,,3.8,1311.0933117000095,1314.8976365999988,1314.897598580012,0.30501519999234006,1315.3419380000123,1315.3419380000123,,,m,1317.340551900008,1317.340551900008,66,1.403,0.5142983999976423,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,1,2,6,0,,,,,,,,4.8,1317.340551900008,1322.1414759000036,1322.1415100800136,0.30491809999512043,1322.5856383000064,1322.5856383000064,,,n,1325.921777200012,1325.921777200012,15,2.795,0.46586999999999534,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_6,prob50_50_4trials.xlsx,2,8,50,50,0,,,,,0,5,5,5,1,3,7,3,,,,,,,,4.8,1325.921777200012,1330.7259054000024,1330.725832980001,0.3053327999950852,1331.1726526999992,1331.1726526999992,,,m,1332.680340100007,1332.680340100007,64,0.902,0.4896680999954697,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,0,0,1,,,,,,,,3.6,1332.680340100007,1336.2819639000081,1336.282025280007,0.30520599998999387,1336.72673200001,1336.72673200001,,,n,1339.8253473000077,1339.8253473000077,15,2.601,0.4210694999928819,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,1,1,9,,,,,,,,4.2,1339.8253473000077,1344.0262298000016,1344.026267180007,0.30534809999517165,1344.4746525000082,1344.4746525000082,,,m,1347.3023080999992,1347.3023080999992,72,2.19,0.5603097999846796,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,2,2,0,,,,,,,,3.6,1347.3023080999992,1350.9022011000052,1350.9022450800026,0.30502340001112316,1351.346360800002,1351.346360800002,,,n,1354.1738881000056,1354.1738881000056,15,2.255,0.5205456999974558,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,3,3,2,,,,,,,,4.8,1354.1738881000056,1358.979033200012,1358.9791004800122,0.3052049999969313,1359.4232794000127,1359.4232794000127,,,n,1362.5617554000055,1362.5617554000055,15,2.608,0.4720540999987861,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,4,4,11,,,,,,,,4.2,1362.5617554000055,1366.764818200012,1366.764791280008,0.3051345000130823,1367.2129196000024,1367.2129196000024,,,n,1369.498940400008,1369.498940400008,14,1.727,0.48019339999882504,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,5,5,7,,,,,,,,3.9,1369.498940400008,1373.399446800002,1373.3979842800095,0.3026026000006823,1373.8420486000105,1373.8420486000105,,,m,1377.2947232000006,1377.2947232000006,59,1.503,1.8904732999944827,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,6,6,5,,,,,,,,4.1,1377.2947232000006,1381.3984273000096,1381.3984885800078,0.30504279999877326,1381.8497505000123,1381.8497505000123,,,m,1383.5910501000035,1383.5910501000035,67,0.941,0.7223067000013543,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,7,7,3,,,,,,,,4.6,1383.5910501000035,1388.191218100008,1388.1913084800094,0.3050927000003867,1388.639759800004,1388.639759800004,,,n,1391.7262105000118,1391.7262105000118,18,2.117,0.8786455000081332,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,8,8,10,,,,,,,,3.1,1391.7262105000118,1394.8304816000018,1394.8305330800126,0.30660149999312125,1395.2802121000132,1395.2802121000132,,,m,1396.5823460000101,1396.5823460000101,70,0.677,0.5474565999902552,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,9,9,4,,,,,,,,3.1,1396.5823460000101,1399.6852377000032,1399.685312980006,0.30518019999726675,1400.1295375000045,1400.1295375000045,,,n,1402.385648399999,1402.385648399999,15,1.74,0.4330117999925278,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,10,10,8,,,,,,,,4.3,1402.385648399999,1406.6866033000115,1406.686496580011,0.3047552999923937,1407.1308865000028,1407.1308865000028,,,m,1409.413791900006,1409.413791900006,66,1.739,0.4924440000031609,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,0,11,11,6,,,,,,,,4.5,1409.413791900006,1413.916214500001,1413.9162442800066,0.30507079999370035,1414.3608635000128,1414.3608635000128,,,m,1415.9657185000106,1415.9657185000106,70,1.031,0.5117795999976806,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,0,12,10,,,,,,,,3.1,1415.9657185000106,1419.069531800007,1419.0696386800032,0.3052106000104686,1419.5138705999998,1419.5138705999998,,,m,1421.208983000004,1421.208983000004,71,1.1,0.5227556000027107,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,1,13,11,,,,,,,,3,1421.208983000004,1424.2095405,1424.2096622800077,0.3047028000000864,1424.6535329000035,1424.6535329000035,,,n,1427.2176917000033,1427.2176917000033,16,1.997,0.49620099998719525,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,2,14,7,,,,,,,,4.5,1427.2176917000033,1431.7166967000085,1431.716927980006,0.30496429999766406,1432.161064,1432.161064,,,m,1434.6480731000047,1434.6480731000047,79,1.968,0.4452591000008397,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,3,15,1,,,,,,,,3.3,1434.6480731000047,1437.9537937999994,1437.9538473800117,0.3050587000034284,1438.3978524000122,1438.3978524000122,,,n,1440.4628673000116,1440.4628673000116,17,1.607,0.3903856000106316,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,4,16,2,,,,,,,,3,1440.4628673000116,1443.4683974000072,1443.4685225800117,0.3049896999873454,1443.9125425000093,1443.9125425000093,,,n,1447.4789227,1447.4789227,11,3.128,0.36198940000031143,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,5,17,8,,,,,,,,3.4,1447.4789227,1450.879201600008,1450.880754780001,0.29949849999684375,1451.323735900005,1451.323735900005,,,m,1453.4857633000065,1453.4857633000065,69,1.693,0.4186842999915825,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,6,18,6,,,,,,,,4.5,1453.4857633000065,1457.9908926000062,1457.9916258800135,0.30544359999476,1458.4389966000017,1458.4389966000017,,,m,1460.2153698000038,1460.2153698000038,73,0.983,0.7270074999978533,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,7,19,9,,,,,,,,4.8,1460.2153698000038,1465.0194665000017,1465.0193991800102,0.3051090000080876,1465.463510600006,1465.463510600006,,,m,1468.8112727000116,1468.8112727000116,74,2.252,1.037534200004302,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,8,20,5,,,,,,,,4,1468.8112727000116,1472.8119307000015,1472.8119022800006,0.30520260000776034,1473.2565032999992,1473.2565032999992,,,m,1474.5340585000085,1474.5340585000085,68,0.802,0.3941939999931492,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,9,21,3,,,,,,,,3.4,1474.5340585000085,1477.9379073000018,1477.9381970800082,0.2995039999950677,1478.382410700011,1478.382410700011,,,n,1479.6625907000125,1479.6625907000125,18,0.76,0.45824499998707324,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,10,22,0,,,,,,,,4.3,1479.6625907000125,1483.9660730000032,1483.966155380002,0.30500650001340546,1484.4145303000114,1484.4145303000114,,,n,1487.316995400004,1487.316995400004,13,2.42,0.4275879999913741,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,1,11,23,4,,,,,,,,4.9,1487.316995400004,1492.2170923000085,1492.217113480007,0.3049834999983432,1492.6613072000036,1492.6613072000036,,,n,1497.6127153999987,1497.6127153999987,12,2.491,0.4266986000002362,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
,,,,bloc_7,prob80hthp_12trials.xlsx,2,24,80,20,1,,,,,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1497.6127153999987,1521.727352700007,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,0,0,0,0,,,,,,,,3.8,1522.6165251000057,1526.4158301999996,1526.4158613800014,0.30507220000436064,1526.860173100009,1526.860173100009,,,n,1529.4220825000084,1529.4220825000084,13,2.106,0.3893048999889288,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,0,1,1,2,,,,,,,,4.6,1529.4220825000084,1534.0275481999997,1534.027609880001,0.30510149999463465,1534.471674600005,1534.471674600005,,,n,1537.413796000008,1537.413796000008,13,2.49,0.37334970000665635,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,0,2,2,3,,,,,,,,4.2,1537.413796000008,1541.6187063000107,1541.6188318800037,0.30501540000841487,1542.0634972000116,1542.0634972000116,,,m,1543.3876927000092,1543.3876927000092,70,0.643,0.6193022999941604,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,0,3,3,1,,,,,,,,4.1,1543.3876927000092,1547.4874782000115,1547.4874600800017,0.305063899999368,1547.9316266000096,1547.9316266000096,,,m,1549.2524860000121,1549.2524860000121,66,0.754,0.5047447999968426,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,1,0,4,1,,,,,,,,4.3,1549.2524860000121,1553.557566500007,1553.557614780008,0.3050492999900598,1554.0018319000083,1554.0018319000083,,,m,1555.5169058000029,1555.5169058000029,70,0.97,0.4857742000021972,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,1,1,5,3,,,,,,,,3.7,1555.5169058000029,1559.218187400009,1559.2181163800037,0.3048067999916384,1559.6621844000038,1559.6621844000038,,,m,1561.6379644000117,1561.6379644000117,66,1.268,0.632134400002542,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,1,2,6,0,,,,,,,,4.9,1561.6379644000117,1566.5382885,1566.538748580008,0.30068739999842364,1566.9830183000013,1566.9830183000013,,,n,1569.2435605000064,1569.2435605000064,10,1.809,0.4003299000032712,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,1,3,7,2,,,,,,,,4.4,1569.2435605000064,1573.6436335000035,1573.6437935800118,0.304677799998899,1574.0878987000033,1574.0878987000033,,,n,1577.9058951000043,1577.9058951000043,11,2.092,0.6335016999946674,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,2,0,8,2,,,,,,,,4.4,1577.9058951000043,1582.3110476000002,1582.311083280007,0.3050861999945482,1582.7552330000035,1582.7552330000035,,,n,1585.8313826000085,1585.8313826000085,12,2.566,0.4503444000001764,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,2,1,9,0,,,,,,,,3.3,1585.8313826000085,1589.1316475000058,1589.1319298799995,0.30491649999748915,1589.579927400002,1589.579927400002,,,n,1592.9413693000097,1592.9413693000097,9,2.844,0.4471073000022443,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,2,2,10,1,,,,,,,,3.7,1592.9413693000097,1596.6460555000085,1596.6460433800007,0.30495710000104737,1597.0905907000124,1597.0905907000124,,,m,1598.855593900007,1598.855593900007,73,1.192,0.511268399990513,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_8,prob50_50_4trials.xlsx,3,12,50,50,0,,,,,0,7,7,7,2,3,11,3,,,,,,,,4.5,1598.855593900007,1603.3551103000063,1603.355229780011,0.3050329999969108,1603.7993342000118,1603.7993342000118,,,m,1606.3963864000107,1606.3963864000107,72,2.05,0.4804035999986809,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,0,0,3,,,,,,,,4.1,1606.3963864000107,1610.5018764000124,1610.5017678800127,0.3052027999947313,1610.9460724000091,1610.9460724000091,,,m,1612.2307213000022,1612.2307213000022,76,0.719,0.4809417999931611,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,1,1,9,,,,,,,,3.4,1612.2307213000022,1615.6343427000102,1615.6344006800123,0.30545109999366105,1616.083094200003,1616.083094200003,,,n,1617.4237083000044,1617.4237083000044,16,0.789,0.4709415999968769,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,2,2,2,,,,,,,,3.2,1617.4237083000044,1620.6280276000034,1620.6280245800067,0.30512620000808965,1621.0722491000051,1621.0722491000051,,,m,1623.17770510001,1623.17770510001,73,1.483,0.5381324000045424,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,3,3,5,,,,,,,,4.1,1623.17770510001,1627.282186299999,1627.2819858800126,0.3046996999910334,1627.7259314000112,1627.7259314000112,,,n,1629.7753758000035,1629.7753758000035,10,1.42,0.5678091999870958,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,4,4,6,,,,,,,,3.4,1629.7753758000035,1633.1780919000012,1633.1783641800052,0.304832499998156,1633.6223083000077,1633.6223083000077,,,n,1637.191465900003,1637.191465900003,11,3.003,0.4956176999985473,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,5,5,10,,,,,,,,3.7,1637.191465900003,1640.8942951000063,1640.8942710800097,0.3051860999985365,1641.342462600005,1641.342462600005,,,n,1642.7823673000094,1642.7823673000094,9,0.921,0.4648206999991089,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,6,6,7,,,,,,,,3,1642.7823673000094,1645.784226600008,1645.784186180003,0.30511570000089705,1646.2317355000123,1646.2317355000123,,,n,1647.6243516000104,1647.6243516000104,11,0.919,0.41475009999703616,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
